'id'	'title'	'description'	'product_type'	'google_product_category'	'link'	'image_link'	'condition'	'availability'	'price'	'sale_price'	'gtin'	'brand'	'mpn'	'item_group_id'	'gender'	'age_group'	'color'	'material'	'pattern'	'size'	'energy_efficiency_class'	'shipping'	'is_bundle'	'multipack'	'custom_label_0'	'custom_label_1'	'custom_label_2'	'custom_label_3'	'custom_label_4'	'unit_pricing_measure'	'unit_pricing_base_measure'
'1185572'	'Arys 2.0 PC høyttaler'	'Arys 2.0 PC høyttaler - USB, 28W, Minijack - Gaming utstyr Gaminghøyttalere'	'Gaming utstyr'	'Gaming utstyr'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1185572&url=https://www.komplett.no/product/1185572/gaming/gaming-utstyr/gaminghoeyttalere/arys-20-pc-hoeyttaler'	'https://www.komplett.no/img/p/400/1185572.jpg'		'out_of_stock'	'399 NOK'		'8713439201796'	'Trust'	'20179'									'NO:::0 NOK'			'Gaming > Gaming utstyr > Gaminghøyttalere'	'Gaminghøyttalere'					
'1303627'	'HP LaserJet Pro MFP4102fdw laserskriver'	'HP LaserJet Pro MFP4102fdw laserskriver - Mono Laser A4, Print/Copy/Scan/Fax, 40 ppm, 350 ark, USB/LAN/Wifi/Bluetooth - Skrivere/skannere Skrivere'	'Skrivere/skannere'	'Skrivere/skannere'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1303627&url=https://www.komplett.no/product/1303627/datautstyr/skrivereskannere/skrivere/hp-laserjet-pro-mfp4102fdw-laserskriver'	'https://www.komplett.no/img/p/400/1303627.jpg'		'in_stock'	'3490 NOK'		'195161936289'	'HP'	'2Z624F'									'NO:::0 NOK'			'Datautstyr > Skrivere/skannere > Skrivere'	'Skrivere'					
'1247555'	'Contour RollerMouse Pro Slim Mus (sort)'	'Contour RollerMouse Pro Slim Mus (sort) - Kablet, 6 programmerbare knapper, smal håndleddstøtte, vegansk skinn - Mus/Tastatur & tegnebrett Ergonomi'	'Mus/Tastatur & tegnebrett'	'Mus/Tastatur & tegnebrett'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1247555&url=https://www.komplett.no/product/1247555/datautstyr/pc-tilbehoer/mustastatur-tegnebrett/ergonomi/contour-rollermouse-pro-slim-mus-sort'	'https://www.komplett.no/img/p/400/1247555.jpg'		'in_stock'	'3799 NOK'		'743870051993'	'CONTOUR'	'CDRMPRO20110'									'NO:::0 NOK'			'Datautstyr > Mus/Tastatur & tegnebrett > Ergonomi'	'Ergonomi'					
'1315473'	'Leitz Ergo Skjermarm dobbel, plassbesparende, 17”-32” flat/buet skjerm'	'Leitz Ergo Skjermarm dobbel, plassbesparende, 17”-32” flat/buet skjerm - 180° svingning, skjermrotasjon, +90°/-90° tilt, justering opp, ned, frem og bak - Skjermer Skjermstativ og skjermfeste'	'Skjermer'	'Skjermer'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1315473&url=https://www.komplett.no/product/1315473/datautstyr/skjermer/skjermstativ-og-skjermfeste/leitz-ergo-skjermarm-dobbel-plassbesparende-17-32-flatbuet-skjerm'	'https://www.komplett.no/img/p/400/1315473.jpg'		'out_of_stock'	'1419 NOK'		'4002432134687'	'Leitz'	'65370089'									'NO:::0 NOK'			'Datautstyr > Skjermer > Skjermstativ og skjermfeste'	'Skjermstativ og skjermfeste'					
'1305414'	'Trust Ozaa+ Trådløs Mus'	'Trust Ozaa+ Trådløs Mus - USB-C, 3200 dpi - Mus/Tastatur & tegnebrett Mus'	'Mus/Tastatur & tegnebrett'	'Mus/Tastatur & tegnebrett'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1305414&url=https://www.komplett.no/product/1305414/datautstyr/pc-tilbehoer/mustastatur-tegnebrett/mus/trust-ozaa-traadloes-mus'	'https://www.komplett.no/img/p/400/1305414.jpg'		'out_of_stock'	'699 NOK'		'8713439248203'	'Trust'	'24820'									'NO:::0 NOK'			'Datautstyr > Mus/Tastatur & tegnebrett > Mus'	'Mus'					
'1305114'	'Onyx BOOX Tab Mini C Flipdeksel (beige)'	'Onyx BOOX Tab Mini C Flipdeksel (beige) - Deksel med magnetlukking til Tab Mini C 7,8"", plass til stylus - Tilbehør til nettbrett Deksel til nettbrett'	'Tilbehør til nettbrett'	'Tilbehør til nettbrett'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1305114&url=https://www.komplett.no/product/1305114/mobil-tablets-klokker/tilbehoer-til-nettbrett/deksel-til-nettbrett/onyx-boox-tab-mini-c-flipdeksel-beige'	'https://www.komplett.no/img/p/400/1305114.jpg'		'out_of_stock'	'519 NOK'		'6949710309024'	'Onyx'	'OCV0415R'									'NO:::0 NOK'			'Mobil, tablets & klokker > Tilbehør til nettbrett > Deksel til nettbrett'	'Deksel til nettbrett'					
'1219283'	'ASUS TUF Gaming B650M-PLUS WIFI Hovedkort'	'ASUS TUF Gaming B650M-PLUS WIFI Hovedkort - AM5, Micro-ATX, DDR5, 1 x PCIe 4.0/3.0 x16, 2 x M.2 - Hovedkort AMD Socket'	'Hovedkort'	'Hovedkort'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1219283&url=https://www.komplett.no/product/1219283/datautstyr/pc-komponenter/hovedkort/amd-socket/asus-tuf-gaming-b650m-plus-wifi-hovedkort'	'https://www.komplett.no/img/p/400/1219283.jpg'		'in_stock'	'2399 NOK'		'4711081912118'	'ASUS'	'90MB1BF0-M0EAY0'									'NO:::0 NOK'			'Datautstyr > Hovedkort > AMD Socket'	'AMD Socket'					
'1321872'	'Apple iPhone 16 Silikondeksel (akvamarin)'	'Apple iPhone 16 Silikondeksel (akvamarin) - Deksel i fleksibel silikon med MagSafe - Mobiltilbehør Mobildeksel'	'Mobiltilbehør'	'Mobiltilbehør'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1321872&url=https://www.komplett.no/product/1321872/mobil-tablets-klokker/mobiltilbehoer/mobildeksel/apple-iphone-16-silikondeksel-akvamarin'	'https://www.komplett.no/img/p/400/1321872.jpg'		'out_of_stock'	'609 NOK'		'195950231625'	'Apple'	'MDGP4ZM/A'									'NO:::0 NOK'			'Mobil, tablets & klokker > Mobiltilbehør > Mobildeksel'	'Mobildeksel'					
'1321472'	'PowerColor Hellhound AMD Radeon RX 7900 XTX'	'PowerColor Hellhound AMD Radeon RX 7900 XTX - Skjermkort, PCI Express 4.0, 24GB GDDR6 - PC-komponenter Skjermkort'	'PC-komponenter'	'PC-komponenter'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1321472&url=https://www.komplett.no/product/1321472/datautstyr/pc-komponenter/skjermkort/powercolor-hellhound-amd-radeon-rx-7900-xtx'	'https://www.komplett.no/img/p/400/1321472.jpg'		'in_stock'	'11490 NOK'		'4713436174639'	'PowerColor'	'RX7900XTX 24G-L/OC'									'NO:::0 NOK'			'Datautstyr > PC-komponenter > Skjermkort'	'Skjermkort'					
'1317962'	'Apple USB-C til MagSafe 3-kabel 2m (sølv)'	'Apple USB-C til MagSafe 3-kabel 2m (sølv) - Magnetisk tilkobing, LED-lys, vevet design - Tilbehør til laptop Batteri og lader'	'Tilbehør til laptop'	'Tilbehør til laptop'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1317962&url=https://www.komplett.no/product/1317962/pc-tilbehoer/tilbehoer-til-laptop/batteri-og-lader/apple-usb-c-til-magsafe-3-kabel-2m-soelv'	'https://www.komplett.no/img/p/400/1317962.jpg'		'in_stock'	'699 NOK'		'195949396489'	'Apple'	'MW613ZM/A'									'NO:::0 NOK'			'PC & tilbehør > Tilbehør til laptop > Batteri og lader'	'Batteri og lader'					
'1321372'	'HoverAir X1 Reperasjonskit (sort)'	'HoverAir X1 Reperasjonskit (sort) - 2x2 propeller og 1 beskyttelsescover for din drone, skreddersydd for HoverAir X1 - Tilbehør til droner Reservedeler til droner'	'Tilbehør til droner'	'Tilbehør til droner'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1321372&url=https://www.komplett.no/product/1321372/hjem-fritid/sport-fritid/droner-tilbehoer/tilbehoer-til-droner/reservedeler-til-droner/hoverair-x1-reperasjonskit-sort?& Home_Tools & Garden'	'https://www.komplett.no/img/p/400/1321372.jpg'		'in_stock'	'239 NOK'		'6970658170223'	'HOVERAir'	'SP83H016'									'NO:::0 NOK'			'Hjem & fritid > Tilbehør til droner > Reservedeler til droner'	'Reservedeler til droner'					
'1317262'	'Raspberry Pi 4 B offisiell case (rød/hvit)'	'Raspberry Pi 4 B offisiell case (rød/hvit) - Den offisielle casen for Raspberry Pi 4 B - Kabinetter/Barebone Tilbehør'	'Kabinetter/Barebone'	'Kabinetter/Barebone'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1317262&url=https://www.komplett.no/product/1317262/datautstyr/pc-komponenter/kabinetterbarebone/tilbehoer/raspberry-pi-4-b-offisiell-case-roedhvit'	'https://www.komplett.no/img/p/400/1317262.jpg'		'in_stock'	'149 NOK'		'644824914916'	'Raspberry Pi'	'SC0229'									'NO:::0 NOK'			'Datautstyr > Kabinetter/Barebone > Tilbehør'	'Tilbehør'					
'1304636'	'Arlo Essential 2 2K overvåkningskamera 2-pack'	'Arlo Essential 2 2K overvåkningskamera 2-pack - 2K. Night Vision, 2-veis lyd, WiFi - Alarm & sikkerhet Overvåkningskameraer'	'Alarm & sikkerhet'	'Alarm & sikkerhet'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1304636&url=https://www.komplett.no/product/1304636/hjem-fritid/alarm-sikkerhet/overvaakningskameraer/arlo-essential-2-2k-overvaakningskamera-2-pack?& Home_Smart Home & Climate& Security'	'https://www.komplett.no/img/p/400/1304636.jpg'		'in_stock'	'1849 NOK'		'193108146494'	'Arlo'	'VMC3260-100EUS'									'NO:::0 NOK'			'Hjem & fritid > Alarm & sikkerhet > Overvåkningskameraer'	'Overvåkningskameraer'					
'1252924'	'Samsung 55"" 4K Public Display QB55C'	'Samsung 55"" 4K Public Display QB55C - 3840x2160, 350 nits, 16/7, Tizen 7, Speakers, WiFi, 3xHDMI/DP - Skjermer Public Display'	'Skjermer'	'Skjermer'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1252924&url=https://www.komplett.no/product/1252924/datautstyr/skjermer/public-display/samsung-55-4k-public-display-qb55c'	'https://www.komplett.no/img/p/400/1252924.jpg'		'in_stock'	'11490 NOK'		'8806094991772'	'Samsung'	'LH55QBCEBGCXEN'									'NO:::0 NOK'			'Datautstyr > Skjermer > Public Display'	'Public Display'					
'1323763'	'LG 43"" UA73 AI 4K UHD Smart TV (2025)'	'LG 43"" UA73 AI 4K UHD Smart TV (2025) - 60Hz, a7 AI-prosessor, webOS, 4k, HDR - TV-er 20 - 49 tommer TV'	'TV-er'	'TV-er'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1323763&url=https://www.komplett.no/product/1323763/tv-lyd-bilde/tv-er/20-49-tommer-tv/lg-43-ua73-ai-4k-uhd-smart-tv-2025'	'https://www.komplett.no/img/p/400/1323763.jpg'		'in_stock'	'4490 NOK'		'8806096340097'	'LG'	'43UA73006LA.AEUQ'									'NO:::0 NOK'			'TV, lyd & bilde > TV-er > 20 - 49 tommer TV'	'20 - 49 tommer TV'					
'1323163'	'Huawei Watch Fit 4 Pro 44,5 mm (blå)'	'Huawei Watch Fit 4 Pro 44,5 mm (blå) - Smartklokke, 1,82"" AMOLED, GPS, Bluetooth, 5ATM, opptil 10 dager batteri - Mobil, tablets & klokker Smartklokker'	'Mobil, tablets & klokker'	'Mobil, tablets & klokker'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1323163&url=https://www.komplett.no/product/1323163/mobil-tablets-klokker/smartklokker/huawei-watch-fit-4-pro-445-mm-blaa'	'https://www.komplett.no/img/p/400/1323163.jpg'		'in_stock'	'3290 NOK'		'6942103155055'	'Huawei'	'55020EYJ'									'NO:::0 NOK'			'Mobil, tablets & klokker > Mobil, tablets & klokker > Smartklokker'	'Smartklokker'					
'1310745'	'Lenovo ThinkPad T16 G2 16"" WUXGA'	'Lenovo ThinkPad T16 G2 16"" WUXGA - Iris Xe Graphics, Core i7-1355U. 32 GB RAM, 512 GB SSD, Windows 11 Pro - PC & tilbehør PC - Bærbar / laptop'	'PC & tilbehør'	'PC & tilbehør'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1310745&url=https://www.komplett.no/product/1310745/pc-tilbehoer/pc-baerbar-laptop/lenovo-thinkpad-t16-g2-16-wuxga'	'https://www.komplett.no/img/p/400/1310745.jpg'		'in_stock'	'19987.5 NOK'		'198154981693'	'Lenovo'	'21HJS7UP00'									'NO:::0 NOK'			'PC & tilbehør > PC & tilbehør > PC - Bærbar / laptop'	'PC - Bærbar / laptop'					
'1320110'	'Keychron K17 MAX QMK/VIA Gateron Brown trådløst gamingtastatur'	'Keychron K17 MAX QMK/VIA Gateron Brown trådløst gamingtastatur - Tactile, tri-mode connection, 96%, nordisk layout, low profile, hot swap - Gaming utstyr Gamingtastatur'	'Gaming utstyr'	'Gaming utstyr'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1320110&url=https://www.komplett.no/product/1320110/gaming/gaming-utstyr/gamingtastatur/keychron-k17-max-qmkvia-gateron-brown-traadloest-gamingtastatur'	'https://www.komplett.no/img/p/400/1320110.jpg'		'in_stock'	'1899 NOK'		'4895248888444'	'Keychron'	'K17M-H3-BO'									'NO:::0 NOK'			'Gaming > Gaming utstyr > Gamingtastatur'	'Gamingtastatur'					
'1320210'	'iiglo Galaxy A26 Privacy skjermbeskytter'	'iiglo Galaxy A26 Privacy skjermbeskytter - Beskytter skjermen og hindrer innsyn - Mobiltilbehør Skjermbeskytter'	'Mobiltilbehør'	'Mobiltilbehør'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1320210&url=https://www.komplett.no/product/1320210/mobil-tablets-klokker/mobiltilbehoer/skjermbeskytter/iiglo-galaxy-a26-privacy-skjermbeskytter'	'https://www.komplett.no/img/p/400/1320210.jpg'		'in_stock'	'299 NOK'		'7070205009439'	'iiglo'	'II-A26-GLASSP'									'NO:::0 NOK'			'Mobil, tablets & klokker > Mobiltilbehør > Skjermbeskytter'	'Skjermbeskytter'					
'1322101'	'Apple Studio Display (2025) Standard Glass VESA Mount Adapter (uten stativ)'	'Apple Studio Display (2025) Standard Glass VESA Mount Adapter (uten stativ) - 27"" Retina 5K-skjerm, 12 MP kamera, P3, 600 nit, USB-C/Thunderbolt 3 - Skjermer Skjermer'	'Skjermer'	'Skjermer'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1322101&url=https://www.komplett.no/product/1322101/datautstyr/skjermer/skjermer/apple-studio-display-2025-standard-glass-vesa-mount-adapter-uten-stativ'	'https://www.komplett.no/img/p/400/1322101.jpg'		'out_of_stock'	'18990 NOK'		'195949765063'	'Apple'	'MYJH3H/A'									'NO:::0 NOK'			'Datautstyr > Skjermer > Skjermer'	'Skjermer'					
'1253815'	'Dyson V8 Absolute'	'Dyson V8 Absolute - Inntil 40 min driftstid, avansert filtreringssystem, 5 timer ladetid, 0,54L - Støvsugere & rengjøring Trådløse støvsugere'	'Støvsugere & rengjøring'	'Støvsugere & rengjøring'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1253815&url=https://www.komplett.no/product/1253815/hjem-fritid/stoevsugere-rengjoering/traadloese-stoevsugere/dyson-v8-absolute?& Home_Dust & Cleaning'	'https://www.komplett.no/img/p/400/1253815.jpg'		'in_stock'	'5790 NOK'		'5025155090152'	'Dyson'	'476547-01'									'NO:::0 NOK'			'Hjem & fritid > Støvsugere & rengjøring > Trådløse støvsugere'	'Trådløse støvsugere'					
'1313474'	'Apple Watch 49mm Natural Titanium Ocean Band (navy)'	'Apple Watch 49mm Natural Titanium Ocean Band (navy) - Passer håndledd på 130–200mm, passer urkasse på 44mm/45mm/46mm/49mm - Tilbehør til smartklokker Reim'	'Tilbehør til smartklokker'	'Tilbehør til smartklokker'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1313474&url=https://www.komplett.no/product/1313474/mobil-tablets-klokker/tilbehoer-til-smartklokker/reim/apple-watch-49mm-natural-titanium-ocean-band-navy'	'https://www.komplett.no/img/p/400/1313474.jpg'		'in_stock'	'1290 NOK'		'195949707391'	'Apple'	'MXTH3ZM/A'									'NO:::0 NOK'			'Mobil, tablets & klokker > Tilbehør til smartklokker > Reim'	'Reim'					
'1310827'	'Andersson Deksel til Apple AirTag (sort)'	'Andersson Deksel til Apple AirTag (sort) - Beskytter Apple AirTag, slitesterk, lett - Mobiltilbehør Sporingsbrikke & GPS'	'Mobiltilbehør'	'Mobiltilbehør'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1310827&url=https://www.komplett.no/product/1310827/mobil-tablets-klokker/mobiltilbehoer/sporingsbrikke-gps/andersson-deksel-til-apple-airtag-sort'	'https://www.komplett.no/img/p/400/1310827.jpg'		'in_stock'	'69 NOK'		'7394291105609'	'Andersson'	'1029820'									'NO:::0 NOK'			'Mobil, tablets & klokker > Mobiltilbehør > Sporingsbrikke & GPS'	'Sporingsbrikke & GPS'					
'1328213'	'SteelSeries Arctis Nova Elite Trådløst Gamingheadset (salvie og gull)'	'SteelSeries Arctis Nova Elite Trådløst Gamingheadset (salvie og gull) - 2.4GHz, Bluetooth 5.3, opp til 60 timer batteritid (30t pr batteri) - Gaming utstyr Gamingheadset'	'Gaming utstyr'	'Gaming utstyr'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1328213&url=https://www.komplett.no/product/1328213/gaming/gaming-utstyr/gamingheadset/steelseries-arctis-nova-elite-traadloest-gamingheadset-salvie-og-gull'	'https://www.komplett.no/img/p/400/1328213.jpg'		'in_stock'	'7795 NOK'		'5707119059497'	'SteelSeries'	'61663'									'NO:::0 NOK'			'Gaming > Gaming utstyr > Gamingheadset'	'Gamingheadset'					
'1328313'	'Cooler Master MasterFrame 600 Mid Tower (sølv)'	'Cooler Master MasterFrame 600 Mid Tower (sølv) - Mini-ITX, Mini-DTX, Micro-ATX, ATX , E-ATX*, SSI-CEB* ​(*Conditional Support) - Kabinetter/Barebone Midi tower'	'Kabinetter/Barebone'	'Kabinetter/Barebone'	'https://go.adt246.net/t/t?a=1658321299&as=1817440741&t=2&tk=1&cupa_sku=1328313&url=https://www.komplett.no/product/1328313/datautstyr/pc-komponenter/kabinetterbarebone/midi-tower/cooler-master-masterframe-600-mid-tower-soelv'	'https://www.komplett.no/img/p/400/1328313.jpg'		'out_of_stock'	'2499 NOK'		'4719512158302'	'Cooler Master'	'MF600-SGNN-S00'									'NO:::0 NOK'			'Datautstyr > Kabinetter/Barebone > Midi tower'	'Midi tower'					
