'id'	'title'	'description'	'product_type'	'google_product_category'	'link'	'image_link'	'condition'	'availability'	'price'	'sale_price'	'gtin'	'brand'	'mpn'	'item_group_id'	'gender'	'age_group'	'color'	'material'	'pattern'	'size'	'energy_efficiency_class'	'shipping'	'is_bundle'	'multipack'	'custom_label_0'	'custom_label_1'	'custom_label_2'	'custom_label_3'	'custom_label_4'	'unit_pricing_measure'	'unit_pricing_base_measure'
'52655508226339'	'X6Play Energy tilbehørspakke'	'Gi X6Play en energisk oppgradering med Energy Pack! Dette settet lar barn miks & matche mellom 3 armbånd og 3 rammer, slik at de kan skape sin egen unike stil. Gjør klokken enda mer personlig: Lek med farger – kombiner og bytt mellom flere livlige fargevalg Ekstra beskyttelse – rammene gir et ekstra lag med slitestyrke Slitesterkt & komfortabelt – laget i myk, vannavstøtende silikon Barn kan enkelt tilpasse sin X6Play på sekunder – kreativitet uten grenser! Merk: Smartklokke selges separat.'	'Klokkereim'	'Apparel & Accessories > Jewelry > Watch Accessories > Watch Bands'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=52655508226339&url=https://xplora.no/products/x6play-energy-tilbehorspakke?variant=52655508226339'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/Accessories_boks_2v_3D-hoyre-St_1be63b81-aa11-49ee-a40b-24c036941775.png?v=1739190134'	'new'	'in_stock'	'399 NOK'		'7090048408985'	'Xplora Mobile AB'	'X6-SNF-ENERGY'	'9797557485859'																	
'52656362553635'	'X6 Series Ekstra Klokkereim'	'Oppgrader din Xplora X6Play eller X6Pro med en slitesterk og komfortabel svart reim.Designet med tanke på både stil og funksjon – perfekt for barn som leker, trener og utforsker.'	'Klokkereim'	'Apparel & Accessories > Jewelry > Watch Accessories > Watch Bands'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=52656362553635&url=https://xplora.no/products/ekstra-armband-x6play-x6pro?variant=52656362553635'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/Svart_Xplora_X6Play_armb_nd.png?v=1744712760'	'new'	'in_stock'	'199 NOK'		'7090048410179'	'Xplora Mobile AB'	'X6-STRAP-RET-BLACK'	'9797558141219'																	
'52656362586403'	'X6 Series Ekstra Klokkereim'	'Oppgrader din Xplora X6Play eller X6Pro med en slitesterk og komfortabel svart reim.Designet med tanke på både stil og funksjon – perfekt for barn som leker, trener og utforsker.'	'Klokkereim'	'Apparel & Accessories > Jewelry > Watch Accessories > Watch Bands'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=52656362586403&url=https://xplora.no/products/ekstra-armband-x6play-x6pro?variant=52656362586403'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/Bl_rem_til_Xplora_X6Play.png?v=1744712800'	'new'	'in_stock'	'199 NOK'		'7090048410414'	'Xplora Mobile AB'	'X6-STRAP-RET-BLUE'	'9797558141219'																	
'52656362619171'	'X6 Series Ekstra Klokkereim'	'Oppgrader din Xplora X6Play eller X6Pro med en slitesterk og komfortabel svart reim.Designet med tanke på både stil og funksjon – perfekt for barn som leker, trener og utforsker.'	'Klokkereim'	'Apparel & Accessories > Jewelry > Watch Accessories > Watch Bands'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=52656362619171&url=https://xplora.no/products/ekstra-armband-x6play-x6pro?variant=52656362619171'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/Rosa_klokkerem_til_Xplora_X6Play.png?v=1744712861'	'new'	'in_stock'	'199 NOK'		'7090048410445'	'Xplora Mobile AB'	'X6-STRAP-RET-PINK'	'9797558141219'																	
'52656362651939'	'X6 Series Ekstra Klokkereim'	'Oppgrader din Xplora X6Play eller X6Pro med en slitesterk og komfortabel svart reim.Designet med tanke på både stil og funksjon – perfekt for barn som leker, trener og utforsker.'	'Klokkereim'	'Apparel & Accessories > Jewelry > Watch Accessories > Watch Bands'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=52656362651939&url=https://xplora.no/products/ekstra-armband-x6play-x6pro?variant=52656362651939'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/Limegr_nt_X6Play_armb_nd..png?v=1744712887'	'new'	'in_stock'	'199 NOK'		'7090048410438'	'Xplora Mobile AB'	'X6-STRAP-RET-LIME'	'9797558141219'																	
'52656362684707'	'X6 Series Ekstra Klokkereim'	'Oppgrader din Xplora X6Play eller X6Pro med en slitesterk og komfortabel svart reim.Designet med tanke på både stil og funksjon – perfekt for barn som leker, trener og utforsker.'	'Klokkereim'	'Apparel & Accessories > Jewelry > Watch Accessories > Watch Bands'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=52656362684707&url=https://xplora.no/products/ekstra-armband-x6play-x6pro?variant=52656362684707'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/Gr_nn_reim_til_Xplora_X6Play.png?v=1744712825'	'new'	'in_stock'	'199 NOK'		'7090048410421'	'Xplora Mobile AB'	'X6-STRAP-RET-GREEN'	'9797558141219'																	
'54195943244067'	'X6Play Skjermbeskytter'	'Hold skjermen på din X6 Play klar og beskyttet med en skreddersydd skjermbeskytter. For å sikre riktig passform, velg den versjonen som samsvarer med kamerakonfigurasjonen på klokken din. Velg layout: Kamera i midten – For modeller med frontkameraet sentrert over skjermen Kamera i hjørnet – For modeller med kameraet i øvre høyre hjørne'	'Skjermbeskytter'	'Electronics > Electronics Accessories > Electronics Films & Shields > Screen Protectors'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=54195943244067&url=https://xplora.no/products/x6play-skjermbeskytter?variant=54195943244067'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/Explainer_Image_-_Side-by-Side_5.png?v=1753878364'	'new'	'in_stock'	'199 NOK'		''	'Xplora Mobile AB'	'X6-2SCP-XPLORA'	'9797558108451'																	
'54195943211299'	'X6Play Skjermbeskytter'	'Hold skjermen på din X6 Play klar og beskyttet med en skreddersydd skjermbeskytter. For å sikre riktig passform, velg den versjonen som samsvarer med kamerakonfigurasjonen på klokken din. Velg layout: Kamera i midten – For modeller med frontkameraet sentrert over skjermen Kamera i hjørnet – For modeller med kameraet i øvre høyre hjørne'	'Skjermbeskytter'	'Electronics > Electronics Accessories > Electronics Films & Shields > Screen Protectors'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=54195943211299&url=https://xplora.no/products/x6play-skjermbeskytter?variant=54195943211299'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/Explainer_Image_-_Side-by-Side_6.png?v=1753878413'	'new'	'in_stock'	'199 NOK'		'7340055014649'	'Xplora Mobile AB'	'X6-SCP-XPLORA'	'9797558108451'																	
'52655527199011'	'Lader for X6Play/X6Pro'	'Hold din Xplora X6Play eller X6Pro alltid ladet og klar med denne ekstra USB-laderen. Perfekt som en erstatning for en tapt eller ødelagt lader, eller for å ha en ekstra tilgjengelig hjemme, på skolen eller på reise. Kompatibilitet Xplora X6Play Xplora X6Pro'	'Laddare'	'Electronics > Electronics Accessories > Power > Power Adapters & Chargers'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=52655527199011&url=https://xplora.no/products/x6play-x6pro-usb-lader?variant=52655527199011'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/Xplora-X6Play-charger-1.png?v=1739190189'	'new'	'in_stock'	'199 NOK'		'7090048408961'	'Xplora Mobile AB'	'X6-USB-CHARGER'	'9797558239523'																	
'52655535751459'	'Skjermbeskytter X6Pro'	'Usynlig skjermbeskytter for Xplora X6ProEn gjennomsiktig skjermbeskytter til Xplora X6Pro som gjør barnets smartklokke mer robust og holdbar. Enkel å feste og nesten usynlig på klokken – en smart investering for aktive barn!'	'Skjermbeskytter'	'Electronics > Electronics Accessories > Electronics Films & Shields > Screen Protectors'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=52655535751459&url=https://xplora.no/products/x6pro-skjermbeskytter?variant=52655535751459'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/X6Pro_Skarmskydd.png?v=1739190216'	'new'	'in_stock'	'199 NOK'		'7340055014694'	'Xplora Mobile AB'	'X6PE-SCP-XPLORA'	'9797558403363'																	
'53027755393315'	'XGO3 Reim'	'Ekstra klokkereim til din Xplora XGO3 Gi din smartklokke en fargesterk oppgradering! Tilpass enkelt din XGO3 etter din personlige smak gjennom å velge en sporty klokkereim i rosa, oransje eller svart. Perfekt til å matche et nytt antrekk, en frisk start eller feire en spesiell anledning.'	'Klokkereim'	'Apparel & Accessories > Jewelry > Watch Accessories > Watch Bands'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=53027755393315&url=https://xplora.no/products/xgo3-extra-armband?variant=53027755393315'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/XGO3PinkWristband_1220x_crop_center_6ff40d45-eacd-4912-9f00-29d1d53ebb1e.png?v=1740751691'	'new'	'in_stock'	'169 NOK'		'7090048408930'	'Xplora Mobile AB'	'XGO3-STRAP-PINK'	'9797558599971'																	
'53027755458851'	'XGO3 Reim'	'Ekstra klokkereim til din Xplora XGO3 Gi din smartklokke en fargesterk oppgradering! Tilpass enkelt din XGO3 etter din personlige smak gjennom å velge en sporty klokkereim i rosa, oransje eller svart. Perfekt til å matche et nytt antrekk, en frisk start eller feire en spesiell anledning.'	'Klokkereim'	'Apparel & Accessories > Jewelry > Watch Accessories > Watch Bands'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=53027755458851&url=https://xplora.no/products/xgo3-extra-armband?variant=53027755458851'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/XGO3BlackWristband_1220x_crop_center_6eb2a0e6-ae75-45ea-aca3-d67988478ea3.png?v=1755675750'	'new'	'in_stock'	'169 NOK'		'7090048408893'	'Xplora Mobile AB'	'XGO3-STRAP-BLACK'	'9797558599971'																	
'53027755491619'	'XGO3 Reim'	'Ekstra klokkereim til din Xplora XGO3 Gi din smartklokke en fargesterk oppgradering! Tilpass enkelt din XGO3 etter din personlige smak gjennom å velge en sporty klokkereim i rosa, oransje eller svart. Perfekt til å matche et nytt antrekk, en frisk start eller feire en spesiell anledning.'	'Klokkereim'	'Apparel & Accessories > Jewelry > Watch Accessories > Watch Bands'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=53027755491619&url=https://xplora.no/products/xgo3-extra-armband?variant=53027755491619'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/XGO3OrangeWristband_1220x_crop_center_67939d8b-930c-41a1-b4b1-c767beeef1dc.png?v=1755675750'	'new'	'in_stock'	'169 NOK'		'7090048408923'	'Xplora Mobile AB'	'XGO3-STRAP-ORANGE'	'9797558599971'																	
'52655554691363'	'XGO3 magnetisk lader'	'Lad din XGO3 smartklokke raskt og trygt med denne magnetiske laderen fra Xplora. Det magnetiske ladehodet sørger for en stabil tilkobling gjennom hele ladeprosessen, slik at klokken lades effektivt uten avbrudd. 🚨 Sjekk kompatibilitet før bestilling:Noen XGO3-modeller bruker micro-USB-lading, mens andre krever magnetisk lader. For å finne riktig type: Snu klokken og sjekk ladeporten Hvis du ser 4 metallpinner, trenger du en magnetisk lader'	'Laddare'	'Electronics > Electronics Accessories > Power > Power Adapters & Chargers'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=52655554691363&url=https://xplora.no/products/xgo3-magnetisk-lader?variant=52655554691363'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/X5PlayCharger_1_610x_crop_center_4063e075-768e-4987-8e64-0905ea3f46db.png?v=1739190281'	'new'	'in_stock'	'169 NOK'		'7090048410452'	'Xplora Mobile AB'	'POGO-CHARGER'	'9797558731043'																	
'52655558557987'	'XGO3 Micro USB-lader'	'Med denne Xplora-laderen kan du lade XGO3-smartklokken din raskt og enkelt. 🚨 Sjekk kompatibilitet før bestilling:Noen XGO3-modeller bruker micro-USB-lading, mens andre krever magnetisk lader. For å finne riktig type: Snu klokken og sjekk ladeporten Hvis du ser 4 metallpinner, trenger du en magnetisk lader'	'Laddare'	'Electronics > Electronics Accessories > Power > Power Adapters & Chargers'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=52655558557987&url=https://xplora.no/products/micro-usb-lader-xgo3?variant=52655558557987'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/XGO3Ladekabel_610x_crop_center_d494615b-58e2-4ab2-95db-f4d8f21112f9.png?v=1739190294'	'new'	'in_stock'	'169 NOK'		'7090048408954'	'Xplora Mobile AB'	'XGO3-USB-CHARGER'	'9797558763811'																	
'52655562719523'	'Skjermbeskytter XGO3'	'Beskytt barnets Xplora XGO3 med en usynlig skjermbeskytter som gjør smartklokken mer slitesterk og forhindrer riper og skader. ✔ Ekstra beskyttelse – forlenger levetiden til klokken✔ Nesten usynlig – påvirker ikke skjermens utseende eller funksjon✔ Enkel å feste – festes raskt uten bobler eller komplisert montering'	'Skjermbeskytter'	'Electronics > Electronics Accessories > Electronics Films & Shields > Screen Protectors'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=52655562719523&url=https://xplora.no/products/xgo3-skjermbeskytter?variant=52655562719523'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/2_64ab0a22-215a-4aad-a660-6dab98ab4824.png?v=1739190308'	'new'	'in_stock'	'169 NOK'		'7090048408947'	'Xplora Mobile AB'	'XGO3-SCP-XPLORA'	'9797558862115'																	
'52950297215267'	'Jungel Reim til XGO3'	'Ekstra armbånd til din Xplora XGO3. Lekent, fargerikt og fullt av glede! ""Welcome to our jungle"" er et konsept som støtter barns aktive lek og oppmuntrer til deres superkraft – fantasien. Armbåndene er kompatible med både nye og eldre design av XGO3.'	'Klokkereim'	'Apparel & Accessories > Jewelry > Watch Accessories > Watch Bands'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=52950297215267&url=https://xplora.no/products/jungel-reim-xgo3?variant=52950297215267'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/XGO3Animal3_1220x_crop_center_39d13f3c-f441-444d-90c9-bda7bffc953d.png?v=1740490999'	'new'	'in_stock'	'169 NOK'		'7090048410544'	'Xplora Mobile AB'	'XGO3-STR-RP-TIGER'	'9797559058723'																	
'52950297248035'	'Jungel Reim til XGO3'	'Ekstra armbånd til din Xplora XGO3. Lekent, fargerikt og fullt av glede! ""Welcome to our jungle"" er et konsept som støtter barns aktive lek og oppmuntrer til deres superkraft – fantasien. Armbåndene er kompatible med både nye og eldre design av XGO3.'	'Klokkereim'	'Apparel & Accessories > Jewelry > Watch Accessories > Watch Bands'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=52950297248035&url=https://xplora.no/products/jungel-reim-xgo3?variant=52950297248035'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/Dinosaur_strap.png?v=1744118235'	'new'	'in_stock'	'169 NOK'		'7090048410575'	'Xplora Mobile AB'	'XGO3-STR-RP-DINOS'	'9797559058723'																	
'52950297280803'	'Jungel Reim til XGO3'	'Ekstra armbånd til din Xplora XGO3. Lekent, fargerikt og fullt av glede! ""Welcome to our jungle"" er et konsept som støtter barns aktive lek og oppmuntrer til deres superkraft – fantasien. Armbåndene er kompatible med både nye og eldre design av XGO3.'	'Klokkereim'	'Apparel & Accessories > Jewelry > Watch Accessories > Watch Bands'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=52950297280803&url=https://xplora.no/products/jungel-reim-xgo3?variant=52950297280803'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/XGO3Animal1_1220x_crop_center_570e53ad-c6c8-4dee-aab3-a053870890d1.png?v=1740490999'	'new'	'in_stock'	'169 NOK'		'7090048410551'	'Xplora Mobile AB'	'XGO3-STR-RP-BTFLY'	'9797559058723'																	
'52950315991331'	'Jungel Reim til XGO3'	'Ekstra armbånd til din Xplora XGO3. Lekent, fargerikt og fullt av glede! ""Welcome to our jungle"" er et konsept som støtter barns aktive lek og oppmuntrer til deres superkraft – fantasien. Armbåndene er kompatible med både nye og eldre design av XGO3.'	'Klokkereim'	'Apparel & Accessories > Jewelry > Watch Accessories > Watch Bands'	'https://to.xplora.no/t/t?a=1487384413&as=1817440741&t=2&tk=1&cupa_sku=52950315991331&url=https://xplora.no/products/jungel-reim-xgo3?variant=52950315991331'	'https://cdn.shopify.com/s/files/1/0885/8622/3907/files/XGO3Animal4_1220x_crop_center_b8ee1e67-97b2-40a3-9422-1d17fa7c24a6.png?v=1740490999'	'new'	'in_stock'	'169 NOK'		'7090048410537'	'Xplora Mobile AB'	'XGO3-STR-RP-PEACO'	'9797559058723'																	
