'id'	'title'	'description'	'product_type'	'google_product_category'	'link'	'image_link'	'condition'	'availability'	'price'	'sale_price'	'gtin'	'brand'	'mpn'	'item_group_id'	'gender'	'age_group'	'color'	'material'	'pattern'	'size'	'energy_efficiency_class'	'shipping'	'is_bundle'	'multipack'	'custom_label_0'	'custom_label_1'	'custom_label_2'	'custom_label_3'	'custom_label_4'	'unit_pricing_measure'	'unit_pricing_base_measure'
'5010107787'	'Dymo Tape D1 12mm Svart/rød'	'Temperatur: −18 til +90 °C DYMO®s kvalitetsetiketter produseres i Belgia'	'Hardware/Kontor, hjem og skole/Kontormaskiner/Etikettskrivere/Forbruksvarer/Tape/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5010107787&url=https://www.dustinhome.no/product/5010107787/tape-d1-12mm-svartrod?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d200001001936053/dymo-tape-d1-12mm-svartr%c3%b8d.jpg'		'in_stock'	'269 NOK'		'5411313450171'	'Dymo'										'NO:::99 NOK'									
'5011050818'	'Tp-link Tl-mr3020'	'Denne bærbare ruteren tilbyr allsidig tilkobling med en RJ-45 Ethernet WAN-port og en USB-port som er kompatibel med 3G/4G-modemer, noe som sikrer fleksibel nettverksadgang. Den leverer stabil Wi-Fi-ytelse på 2,4 GHz-båndet med hastigheter på opptil 300 Mbit/s og støtter standardene IEEE 802.11n, g og b. Forbedrede sikkerhetsfunksjoner—inkludert brannmurbeskyttelse, foreldrekontroll og nettbasert administrasjon—gir pålitelig kontroll over nettverket ditt.'	'Hardware/Nettverk/Mobile nettverk/Rutere/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5011050818&url=https://www.dustinhome.no/product/5011050818/tl-mr3020?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d200001003167623/tp-link-tl-mr3020.jpg'		'in_stock'	'359 NOK'		'6935364082345'	'TP-Link'										'NO:::99 NOK'									
'5010970616'	'Wd Gold 1tb 3.5"" 7200r/min Sata 6.0 Gbit/s Harddisk'	'Høy pålitelighet'	'Hardware/Lagring Interne & Eksterne/Interne harddisker/Mekaniske harddisker/SATA 3.5""/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5010970616&url=https://www.dustinhome.no/product/5010970616/gold-1tb?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d2000010011430096/wd-gold-1tb-35-7200rmin-sata-60-gbits-harddisk.png'		'in_stock'	'1415 NOK'		'718037820132'	'WD'										'NO:::99 NOK'									
'5011194173'	'Belkin Boostcharge Cable 3m Usb A Usb C Sort'	'Slitesterk konstruksjon som tåler mer enn 25 000 bøyninger for langvarig bruk Kompatibel med alle standard USB-A-porter for fleksibilitet USB-IF-sertifisert, noe som sikrer trygg tilkobling Sømløs bruk hjemme, i bilen eller på kontoret Pålitelig ytelse på tvers av flere enheter Førsteklasses Belkin-kvalitet du kan stole på Elegant design som utfyller ethvert teknisk oppsett'	'Hardware/Telefoner og GPS/Smartphonetilbehør/Kabler og ladere/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5011194173&url=https://www.dustinhome.no/product/5011194173/boostcharge-cable?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d2000010011335948/belkin-boostcharge-cable-3m-usb-a-usb-c-sort.jpg'		'in_stock'	'205 NOK'		'745883788521'	'Belkin'										'NO:::99 NOK'									
'5010999510'	'Ubiquiti Unifi Ap Ac Mesh'	'Meshpunkt for både innendørs og utendørs bruk'	'Hardware/Nettverk/Trådløst nettverk/Aksesspunkter/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5010999510&url=https://www.dustinhome.no/product/5010999510/unifi-ap-ac-mesh?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d2000010011218621/ubiquiti-unifi-ap-ac-mesh.jpeg'		'in_stock'	'1199 NOK'		'810354025792'	'Ubiquiti'										'NO:::99 NOK'									
'5011095496'	'Ubiquiti Unifi Cloud Key Gen2'	'Administrer alle dine UniFi-nettverks- og videoenheter.'	'Hardware/Nettverk/Trådløst nettverk/Administrering/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5011095496&url=https://www.dustinhome.no/product/5011095496/unifi-cloud-key-gen2?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d200001001718933/ubiquiti-unifi-cloud-key-gen2.jpg'		'in_stock'	'1749 NOK'		'817882024525'	'Ubiquiti'										'NO:::99 NOK'									
'5010071791'	'Netgear Prosafe Jgs516'	'16 porters gigabitswitch'	'Hardware/Nettverk/Nettverksswitcher/Switcher/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5010071791&url=https://www.dustinhome.no/product/5010071791/prosafe-jgs516?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d2000010011252815/netgear-prosafe-jgs516.jpg'		'in_stock'	'1444 NOK'		'606449064254'	'Netgear'										'NO:::99 NOK'									
'5011225637'	'Corsair K55 Rgb Pro Tastatur Usb Qwerty Nordisk Sort Nordisk'	'Corsair K55 RGB PRO tastatur USB QWERTY Nordisk Sort Nordisk'	'Hardware/Datautstyr & tilbehør/Tastaturer/Gaming tastatur/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5011225637&url=https://www.dustinhome.no/product/5011225637/k55-rgb-pro-tastatur-usb-qwerty-nordisk-sort?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d200001001390267/corsair-k55-rgb-pro-tastatur-usb-qwerty-nordisk-sort-nordisk.jpg'		'in_stock'	'722 NOK'		'840006631804'	'Corsair'										'NO:::99 NOK'									
'5011357939'	'Philips D-line 55bdl4650d 24/7 55"" Va 500cd/m² 3840 X 2160pixels'	'Philips-kvalitet med 3 års garanti for trygghetsfølelse Drevet av Android 11 for sømløs integrering Optimalisert for digital skilting med elegant svart design Omfattende tilkoblingsmuligheter, inkludert Wi-Fi, Bluetooth og LAN Energy Star 8.0-sertifisert for effektivitet 16:9-sideforhold for imponerende visuell klarhet Klar for kommersiell bruk med robuste funksjoner'	'Hardware/Datautstyr & tilbehør/Skjermer & tilbehør/Digital signage/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5011357939&url=https://www.dustinhome.no/product/5011357939/d-line-55bdl4650d-247?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d2000010011247355/philips-d-line-55bdl4650d-247-55-va-500cdm%c2%b2-3840-x-2160pixels.png'		'in_stock'	'11699 NOK'		'8712581799830'	'Philips'										'NO:::799 NOK'									
'5011180289'	'Kingston Mobilelite Plus Sd'	'Kingston MobileLite Plus SD'	'Hardware/Lyd & bilde/Foto og video/Minnekort/Minnekortlesere/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5011180289&url=https://www.dustinhome.no/product/5011180289/mobilelite-plus-sd?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d200001003239513/kingston-mobilelite-plus-sd.jpg'		'in_stock'	'149 NOK'		'740617301793'	'Kingston'										'NO:::99 NOK'									
'5010792462'	'Ubiquiti Poe-24-12w-g'	'Gir aktiv 24V Power over Ethernet for å støtte to RJ-45-tilkoblinger, og sikrer effektiv og fleksibel nettverksstrømlevering. Opererer pålitelig over et bredt inngangsspenningområde (90–260V) og temperaturspekter (0–40°C), og oppfyller flere internasjonale sikkerhets- og ytelsesstandarder. Dens kompakte og lette design gjør den godt egnet for ulike IT-oppsett, støttet av Ubiquitis pålitelige kvalitet og en 1-års garanti.'	'Hardware/Nettverk/PoE & Midspan/PoE-injektor/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5010792462&url=https://www.dustinhome.no/product/5010792462/poe-24-12w-g?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d2000010011218626/ubiquiti-poe-24-12w-g.jpg'		'in_stock'	'179 NOK'		'810354023002'	'Ubiquiti'										'NO:::99 NOK'									
'5010887730'	'Epson Adapter Wireless Lan B/g/n Elpap10'	'Opplev en pålitelig trådløs tilkobling med støtte for Wi-Fi-standardene 802.11n, 802.11g og 802.11b. Dra nytte av bred kompatibilitet med ulike Epson-projektormodeller, som sikrer enkel integrering i oppsettet ditt. Nyt et kompakt, hvitt design og en praktisk USB Type-A-kontakt som passer perfekt inn i ditt tilkoblingssystem.'	'Hardware/Lyd & bilde/Projektorer og tilbehør/Projektortilbehør/Andre projektortilbehør/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5010887730&url=https://www.dustinhome.no/product/5010887730/adapter-wireless-lan-bgn-elpap10?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d2000010011220807/epson-adapter-wireless-lan-bgn-elpap10.png'		'in_stock'	'895 NOK'		'8715946552668'	'Epson'										'NO:::99 NOK'									
'5011297459'	'Direktronik Rj45 Connector Utp Cat6a Multi/solid 1.1mm Awg 23-24'	'Direktronik RJ45 Connector UTP CAT6a Multi/solid 1.1mm AWG 23-24'	'Hardware/Nettverk/Nettverksinstallasjon/Kontakter/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5011297459&url=https://www.dustinhome.no/product/5011297459/rj45-connector-utp-cat6a-multisolid-11mm-awg-23-24?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d200001001749992/direktronik-rj45-connector-utp-cat6a-multisolid-11mm-awg-23-24.jpg'		'in_stock'	'12 NOK'		''	'Direktronik'										'NO:::99 NOK'									
'5011264103'	'Logitech Mouse Pad Studio Series Grafitt'	'Kom på gli Jevn og stille Nøye utvalgte materialer Søleresistent God glideevne, ingen skliing Få overtaket Kan pares med Logitech-enheter Logitech mouse pad - studio series'	'Hardware/Datautstyr & tilbehør/Mus/Musematter/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5011264103&url=https://www.dustinhome.no/product/5011264103/mouse-pad-studio-series-grafitt?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d200001001803196/logitech-mouse-pad-studio-series-grafitt.jpg'		'in_stock'	'99 NOK'		'5099206099470'	'Logitech'										'NO:::99 NOK'									
'5011313914'	'Logitech Tap Scheduler Graphite 5-pakning'	'Logitech Tap Scheduler Graphite 5-pakning'	'Hardware/Kontor, hjem og skole/Samarbeid/Møterom/Romreservasjon/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5011313914&url=https://www.dustinhome.no/product/5011313914/tap-scheduler-graphite-5-pakning?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d200001001885136/logitech-tap-scheduler-graphite-5-pakning.jpg'		'in_stock'	'37819 NOK'		''	'Logitech'										'NO:::0 NOK'									
'5011180978'	'Jabra Evolve2 65 Deskstand Usb-a Sort Basestasjon'	'Ladestativet til Jabra Evolve2 65 gir enkel og bekvemmelig lading og oppbevaring på pulten din.'	'Hardware/Lyd & bilde/Hodetelefoner/Hodetelefontilbehør/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5011180978&url=https://www.dustinhome.no/product/5011180978/evolve2-65-deskstand-usb-a?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d200001004240236/jabra-evolve2-65-deskstand-usb-a-sort-basestasjon.jpg'		'in_stock'	'995 NOK'		'5706991022285'	'Jabra'										'NO:::99 NOK'									
'5011351236'	'Dell P2424ht 23.8"" 1920 X 1080pixels Ips 16:9 60hz'	'Den 23,8"" Full HD IPS berøringsskjermen tilbyr en skarp 1920×1080 oppløsning, 178° synsvinkler og 99% sRGB dekning for nøyaktige farger og responsiv berøringsinteraksjon. USB-C-tilkoblingen overfører video, data og opptil 90 W strømlevering gjennom én enkelt kabel, mens en integrert USB-hub og RJ45-port effektiviserer arbeidsplassen din. Et fullt justerbart stativ med tilt-, sving- og høydeinnstillinger, samt støtte for Kensington-lås og VESA-kompatibilitet, bidrar til å opprettholde et ergonomisk og sikkert arbeidsmiljø.'	'Hardware/Datautstyr & tilbehør/Skjermer & tilbehør/Skjermer/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5011351236&url=https://www.dustinhome.no/product/5011351236/p2424ht?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d2000010011324326/dell-p2424ht-238-1920-x-1080pixels-ips-169-60hz.jpeg'		'in_stock'	'4390 NOK'		'5397184821367'	'Dell'										'NO:::0 NOK'									
'5011299836'	'Synology Hat5310 8tb 3.5"" 7200r/min Sata 6.0 Gbit/s Harddisk'	'Pålitelig harddisk med høy ytelse for Synology-systemer.'	'Hardware/Server og Storage/Tilbehør/HDD/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5011299836&url=https://www.dustinhome.no/product/5011299836/hat5310-8tb?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d2000010011177664/synology-hat5310-8tb-35-7200rmin-sata-60-gbits-harddisk.jpeg'		'in_stock'	'4599 NOK'		'4711174724727'	'Synology'										'NO:::0 NOK'									
'5011256100'	'Logitech Mx Keys Mini Trådløs Nordisk'	'Perfekt skriving med smarte taster (1): Skriv med taster formet for fingertuppene dine, med diktering for tale-til-tekst (4), mikrofon demping / lyd-på og Emoji-taster Liten størrelse, stor krafti: Et oppsett designet for uanstrengt presisjon, med en minimalistisk form for et bærbart, ergonomisk tastatur som kan bli med deg uansett hvor hvor du liker å jobbe Smart belysning: De bakgrunnsbelyste tastene på det trådløse tastaturet lyser øyeblikkelig opp når hendene dine nærmer seg, og justeres automatisk for å passe til skiftende lysforhold Flere enheter, flere operativsystemer: Par det kompakte MX Keys Mini tastaturet med opptil 3 enheter på nesten alle operativsystemer via Bluetooth Low Energy og bytt sømløst mellom dem. Flere datamaskiner, én flyt: Kombiner den slanke MX Keys Mini med MX Master 3 eller MX Anywhere 3 og skriv på tvers av flere datamaskiner eller bærbare pcer for en god arbeidsflyt (1) USB-C oppladbart: MX Keys Mini Bluetooth-tastatur holder på strømmen i opptil 10 dager på full ladning eller opptil 5 måneder med bakgrunnsbelysningen slått av (3)'	'Hardware/Datautstyr & tilbehør/Tastaturer/Tastaturer/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5011256100&url=https://www.dustinhome.no/product/5011256100/mx-keys-mini?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d2000010011416949/logitech-mx-keys-mini-tr%c3%a5dl%c3%b8s-nordisk.png'		'in_stock'	'1299 NOK'		'5099206098961'	'Logitech'										'NO:::99 NOK'									
'5011257663'	'Sony Zv-e10 Vloggkamera (kun Kamerahus)'	'Kamera med utskiftbart objektiv som passer til vloggere og andre innholdsskapere.'	'Hardware/Lyd & bilde/Foto og video/Digitalkameraer/Systemkameraer/'		'https://in.dustinhome.no/t/t?a=1755471358&as=1817440741&t=2&tk=1&cupa_sku=5011257663&url=https://www.dustinhome.no/product/5011257663/zv-e10-vloggkamera-kun-kamerahus?ssel=true&priceinclusivevat=1'	'https://cf-images.dustin.eu/cdn-cgi/image/format%3Dauto%2Cquality%3D75%2Cwidth%3D500%2Cfit%3Dcontain/image/d2000010011223493/sony-zv-e10-vloggkamera-kun-kamerahus.jpeg'		'in_stock'	'8973 NOK'		'5013493418318'	'Sony'										'NO:::0 NOK'									
