'id'	'title'	'description'	'product_type'	'google_product_category'	'link'	'image_link'	'condition'	'availability'	'price'	'sale_price'	'gtin'	'brand'	'mpn'	'item_group_id'	'gender'	'age_group'	'color'	'material'	'pattern'	'size'	'energy_efficiency_class'	'shipping'	'is_bundle'	'multipack'	'custom_label_0'	'custom_label_1'	'custom_label_2'	'custom_label_3'	'custom_label_4'	'unit_pricing_measure'	'unit_pricing_base_measure'
'107363'	'Ronneby Bruk Maestro Pannkakspanna, 24 cm'	'Denne stekepannen fra Ronneby Bruk har en diameter p&aring; 24 cm, er laget av st&oslash;pejern og har treh&aring;ndtak. Pannen kan brukes p&aring; alle platetopper.&nbsp;'	'Stekepanner'	'Stekepanner'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=107363&url=https://www.elon.no/ronneby-bruk-maestro-pannkakspanna-24-cm-107363'	'https://www.elon.no/media/catalog/product/1/0/107363_1_e3712f754ee9fb4417d4b1440c5add75.jpeg'	'new'	'in_stock'	'529 NOK'		'7331059120849'	'Ronneby Bruk'	'120840'									'NO:::49 NOK'									
'107366'	'Ronneby Bruk UL Professional 28 cm'	'UL Professional Stekepanne 28 cm Ronneby Bruk er en lett st&oslash;pejerns stekepanne med 28 cm i diameter og 23 cm langt skaft. Dimensjoner p&aring; bunnen er ca 22 cm i diameter og kant h&oslash;yden p&aring; ca 4,5 cm. Vekt ca 1,7 kg (kan variere noe avhengig av at det er h&aring;ndlagde produkter). Bunnen er virvelslipt, med litt konkav i kald tilstand, s&aring; den i oppvarmet tilstand flater ut. Pannen fungerer p&aring; alle typer platetopper og kan brukes i ovnen. Ingen kunstige belegg, bare naturlig st&oslash;pejern smurt med rapsolje.'	'Stekepanner'	'Stekepanner'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=107366&url=https://www.elon.no/ronneby-bruk-ul-professional-28-cm-107366'	'https://www.elon.no/media/catalog/product/1/0/107366_1_f17cb547c2bd4755e330514c621228d1.jpeg'	'new'	'in_stock'	'829 NOK'		'7331059162801'	'Ronneby Bruk'	'162800'									'NO:::49 NOK'									
'107372'	'Canvac CBF1303V'	'Hold temperaturen p&aring; et komfortabelt niv&aring; alle dager i &aring;ret. Skap optimale forhold med effektive vifter.  Canvac Q Air Table fan - stilleg&aring;ende&nbsp; og lett h&aring;ndterbar i stilig design.  Hvit  Vifte diameter 30 cm.  3 hastigheter.  Svingfunksjon og mulighet for vinkling.&nbsp;'	'Vifter'	'Vifter'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=107372&url=https://www.elon.no/canvac-cbf1303v-107372'	'https://www.elon.no/media/catalog/product/1/0/107372_1_3680c0743ecd3295873c77c8e48345a0.jpeg'	'new'	'in_stock'	'399 NOK'		'7332150604436'	'Canvac'	'FT30-8MB'									'NO:::49 NOK'									
'107601'	'Cylinda ÖS 43/33/23 350/660'	'Tilbeh&oslash;r kj&oslash;leskap / fryser &Ouml;-SK 43/33/23 350/660 fra Cylinda er et overskap som passer til 43, 33 og 23-serien (der den numeriske delen av produktnavnet starter med 43, 33, 23).  H&oslash;yde p&aring; overskap 35-66 cm. Veldig enkelt &aring; justere til h&oslash;yre og venstre hengt d&oslash;r&aring;pning.  Merk: Illustrasjon kun om produktfoto som ikke viser n&oslash;yaktig produkt'	'Tilbehør til kjøl &amp; frys'	'Tilbehør til kjøl &amp; frys'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=107601&url=https://www.elon.no/cylinda-os-43-33-23-350-660-107601'	'https://www.elon.no/media/catalog/product/1/0/107601_1_0b3a927265e2445030212f15ae1ee4ea.jpeg'	'new'	'in_stock'	'3090 NOK'		'7330095901832'	'Cylinda'	'9108112'									'NO:::0 NOK'									
'107629'	'Thermex Karbonfilter TFM160/180/'	'Thermex karbonfilter TFM160/180/  Karbonfilter for TFM160/180/190/Integro'	'Tilbehør til kjøkkenvifter'	'Tilbehør til kjøkkenvifter'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=107629&url=https://www.elon.no/thermex-karbonfilter-tfm160-180-107629'	'https://www.elon.no/media/catalog/product/1/0/107629_1_b29da9acaa2b6b561101dfbc605c7ac5.jpeg'	'new'	'in_stock'	'379 NOK'		'5703347522628'	'Thermex'	'535.05.6200.9'									'NO:::49 NOK'									
'107652'	'OBH Nordica Kaffekvarn Precision GD7008S0'	'OBH Nordica Precision  Kaffekvernen Precision fra OBH Nordica marer raskt og effektivt dine kaffeb&oslash;nner til &oslash;nsket finhetsgrad for maksimal aroma. &Aring; brygge kaffe med ferskmalte b&oslash;nner gir deg en helt ny smaksopplevelse!    Stor kapasitet og mange innstillinger  Ved hjelp av 17 ulike innstillinger kan du tilpasse malingsgrad, fra fin espressokaffe, filterkaffe til grovmalt pressokaffe. Du kan enkelt male kaffe for opptil 12 kopper fordi kapasiteten er 125 gram.'	'Tillbehør til kaffe &amp; espresso'	'Tillbehør til kaffe &amp; espresso'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=107652&url=https://www.elon.no/obh-nordica-kaffekvarn-precision-gd7008s0-107652'	'https://www.elon.no/media/catalog/product/1/0/107652_1_445685333fbd330f1eb878abd00d2540.jpeg'	'new'	'in_stock'	'949 NOK'		'3016661147449'	'OBH Nordica'	'GD7008S0'									'NO:::49 NOK'									
'107668'	'Electrolux HOC620F'	'Praktisk platetopp fra Electrolux  HOC620F er en platetopp i glasskeramikk med fire kokesoner, alle med restvarmeindikator. Denne f&oslash;rer til at du kan benytte plater som enda er varme, slik at du sparer energi. Du kan f&oslash;le deg trygg med denne i hjemmet; den skrus automatisk av, og har selvsagt barnesikring.&nbsp;  Smarte ber&oslash;ringskontroller gj&oslash;r Electrolux-platetoppen enkel i bruk - et sveip er alt som skal til.&nbsp;  Med slipt glasskant er ikke bare platetoppen enkel &aring; rengj&oslash;re, men den vil ogs&aring; sette et eksklusivt preg p&aring; kj&oslash;kkenet ditt.&nbsp;    OBS! Viktig informasjon vedr&oslash;rende st&oslash;psel til komfyr og platetopp.  Pga. nytt EU-reglement f&oslash;lger det ikke med ledning og/eller st&oslash;psel til denne modellen. Kunde m&aring; selv skaffe dette og f&aring; det p&aring;montert. Vi anbefaler at dette gj&oslash;res av en autorisert elektriker.'	'Platetopp'	'Platetopp'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=107668&url=https://www.elon.no/electrolux-hoc620f-107668'	'https://www.elon.no/media/catalog/product/1/0/107668_1_d479c7dcdb855307b6bf16a6d085d9cf.jpeg'	'new'	'in_stock'	'4390 NOK'		'7332543484188'	'Electrolux'	'949492109'									'NO:::0 NOK'									
'107768'	'Beurer GS 300 Svart'	'Personvekt fra Beurer  Personvekt GS300 fra Beurer har et lekkert design med smarte trekk som gj&oslash;r veiingen enklere. Med det smarte silikonlaget utenp&aring; sikkerhetsglasset er denne vekten varmere &aring; st&aring; p&aring; samtidig som den er tryggere og med et kult utseende.  Vekten har et stort og tydelig display og med store siffer som tydelig viser vekten med feilmarginer p&aring; bare 100g. Vekten er enkel &aring; bruke da den skrur seg p&aring; n&aring;r du steller deg opp p&aring; den, og den skrur seg av n&aring;r du g&aring;r ned fra den. Maksimal vekt er p&aring; 180kg.'	'Baderomsvekter'	'Baderomsvekter'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=107768&url=https://www.elon.no/beurer-gs-300-svart-107768'	'https://www.elon.no/media/catalog/product/1/0/107768_1_78dd27a10760c087392be83e0860971f.jpeg'	'new'	'in_stock'	'699 NOK'		'4211125756086'	'Beurer'	'B75608'									'NO:::49 NOK'									
'103772'	'Thermex Classic SL60 & SL65'	'Thermex Classic SL60 &amp; SL65  Kullfilter som passer til 103678 Classic SL60 og SL65.'	'Tilbehør til kjøkkenvifter'	'Tilbehør til kjøkkenvifter'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=103772&url=https://www.elon.no/thermex-classic-sl60-sl65-103772'	'https://www.elon.no/media/catalog/product/1/0/103772_1_b8347831ebebb74ddb8864f7e674bfe8.jpeg'	'new'	'in_stock'	'596 NOK'		'5703347504648'	'Thermex'	'535.42.9100.9'									'NO:::49 NOK'									
'107882'	'Elvita CPC4501S'	'Perfekt i sommervarmen&nbsp;  Forgyll sommeren med kalde drikker fra denne elegante og letth&aring;ndterlige Elvita Partycooleren.&nbsp;Volumet er p&aring; 50 liter s&aring; den rommer en hel del av din favorittdrikke. Du flytter lett p&aring; den da den kommer med l&aring;sbare hjul.  Med denne partycooleren f&oslash;lger det med to kurver for flasker samt to serveringsbord av plast. Samtlige av disse er avtagbare.  P&aring; det digitale displayet stiller du enkelt inn den &oslash;nskede kj&oslash;letemperaturen mellom 0 &ndash; 15 &deg;C. Under bruk viser den gjennomsnittstemperaturen i kj&oslash;len.'	'Tilbehør til kjøl &amp; frys'	'Tilbehør til kjøl &amp; frys'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=107882&url=https://www.elon.no/elvita-cpc4501s-107882'	'https://www.elon.no/media/catalog/product/1/0/107882_1_c6a6c739c6e93c866ac9d78447ac8270.jpeg'	'new'	'in_stock'	'3990 NOK'		'7332150605112'	'Elvita'	'PC-50A+'									'NO:::0 NOK'									
'107991'	'Kenwood KVL4100S'	'Allsidig med h&oslash;y prestasjon  Kj&oslash;kkenmaskin KVL4100S fra Kenwood er en p&aring;litelig og robust maskin. Maskinen er av kjent h&oslash;y Kenwood-kvalitet. I kombinasjon med alt av valgbart tilleggsutstyr, f&aring;r du frihet og fleksibilitet i din matlaging. Kenwoods maskiner er lagd for &aring; vare lenge.    Takler det harde arbeidet  Maskinen har en solid metallkonstruksjon og en sterk motor p&aring; 1200 W. Det gj&oslash;r at den orker &aring; elte tung deig og blande komplekse ingredienser kjapt.    Den trinnl&oslash;se hastigheten styrer du enkelt med den elektroniske hastighetskontrollen med indikator. Hermed kan du stille inn akkurat den hastigheten du trenger for best resultat.   Maskinen har til og med pulsfunksjon som gir deg kontinuerlig h&oslash;yere hastighet til du slipper knappen.    Bak til hele slekten  Den solide sk&aring;len rommer hele 6,7 liter, noe som gj&oslash;r at du kan tilberede og lage store partier med deig samtidig.    Til din hjelp har du profesjonelle og holdbare verkt&oslash;y som K-spade, deigkrok og ballongvisp i aluminium. K-spaden hjelper deg med &aring; lage smakelige kaker, vispen visper luftig krem og deigkroken knar deigen profesjonelt.  Sk&aring;len er designet for at du skal slippe at det skvetter over.    Lavhastighetsuttak  Med hjelp av maskinens lavhastighetsuttak kan du anvende Kenwoods tilbeh&oslash;r som for eksempel pastaruller og skj&aelig;rere, kj&oslash;ttkvern, fruktpresse, r&aring;kostapparat og -kvern. Disse kj&oslash;per du etter behov.'	'Kjøkkenmaskiner'	'Kjøkkenmaskiner'	'https://to.elon.no/t/t?a=1606753968&as=1817440741&t=2&tk=1&cupa_sku=107991&url=https://www.elon.no/kenwood-kvl4100s-107991'	'https://www.elon.no/media/catalog/product/1/0/107991_1_cf2c231833e74b65cb30d98f88dfb3db.jpeg'	'new'	'in_stock'	'4290 NOK'		'5011423191324'	'Kenwood'	'0W20011150'									'NO:::0 NOK'									
